Gene_pairs,Score
"('C11orf30', 'NUP43')",0.888382132329
"('C11orf30', 'NUP54')",0.396939571492
"('C11orf30', 'NUP85')",0.314727774955
"('C11orf30', 'NUTF2')",2.09521635465
"('C11orf30', 'OGFOD1')",0.172592047249
"('C11orf30', 'OPA1')",0.735418634331
"('C11orf30', 'ORAOV1')",0.835101973826
"('C11orf30', 'PAFAH1B1')",1.00544819291
"('C11orf30', 'PAXBP1')",-0.257006396923
"('C11orf30', 'PDCD7')",0.457529439103
"('C11orf30', 'PDRG1')",1.13989484242
"('C11orf30', 'PDSS2')",-0.851825587843
"('C11orf30', 'PELO')",-0.908163833875
"('C11orf30', 'PET112')",-0.0970816629372
"('C11orf30', 'PFAS')",0.602636760568
"('C11orf30', 'PGD')",0.934081163423
"('C11orf30', 'PGK1')",1.39433350604
"('C11orf30', 'PHF5A')",2.57383225638
"('C11orf30', 'PITRM1')",0.494333224222
"('C11orf30', 'PMF1')",1.06481325656
"('C11orf30', 'PMPCB')",1.13526012693
"('C11orf30', 'PMVK')",-0.0649505635146
"('C11orf30', 'PNISR')",0.404421605542
"('C11orf30', 'PNN')",0.599232578563
"('C11orf30', 'POLA1')",-0.869083505868
"('C11orf30', 'POLD1')",0.550844276468
"('C11orf30', 'POLD3')",-0.00926353307096
"('C11orf30', 'POLE')",0.0565478616382
"('C11orf30', 'POLE2')",1.27254910326
"('C11orf30', 'POLN')",0.890332999987
"('C11orf30', 'POLR2B')",0.971801512401
"('C11orf30', 'POLR2K')",0.830547392112
"('C11orf30', 'POLR3A')",-0.0304879594302
"('C11orf30', 'POLR3B')",0.906715866246
"('C11orf30', 'PPAT')",-0.190937626758
"('C11orf30', 'PPCS')",1.8928533268
"('C11orf30', 'PPIE')",3.11627837827
"('C11orf30', 'PPP2R1A')",-1.34688590057
"('C11orf30', 'PPP2R2A')",1.47713711899
"('C11orf30', 'PPWD1')",1.12923368844
"('C11orf30', 'PRIM2')",1.39797676205
"('C11orf30', 'PRMT5')",1.30006396927
"('C11orf30', 'PRPF18')",0.762712957961
"('C11orf30', 'PSMB6')",1.77519279963
"('C11orf30', 'PSMB7')",1.6855879158
"('C11orf30', 'PSMC1')",1.1738274106
"('C11orf30', 'PSMC2')",-1.13857803214
"('C11orf30', 'PSMC6')",1.02891628618
"('C11orf30', 'PSMD1')",0.455725657878
"('C11orf30', 'PSMD12')",1.02370683594
"('C11orf30', 'PSMD4')",-0.277629082855
"('C11orf30', 'PSMD6')",-0.044294472992
"('C11orf30', 'PSPH')",-0.0137772857889
"('C11orf30', 'PTCD1')",-0.318416543623
"('C11orf30', 'PTCD3')",0.175355566168
"('C11orf30', 'PTTG1')",0.623756277528
"('C11orf30', 'PWP1')",0.437680371517
"('C11orf30', 'QARS')",-0.625965833669
"('C11orf30', 'RAD51')",1.00970172644
"('C11orf30', 'RAE1')",-0.5372497796
"('C11orf30', 'RBBP8')",-0.713152577546
"('C11orf30', 'RBFA')",-0.255798093108
"('C11orf30', 'RBM17')",-0.20231373998
"('C11orf30', 'RBM22')",-0.0105241784267
"('C11orf30', 'RBM25')",0.566823108649
"('C11orf30', 'REXO2')",-0.271010710832
"('C11orf30', 'RFC4')",1.1578211289
"('C11orf30', 'RFC5')",-0.0656813012493
"('C11orf30', 'RINT1')",1.16201231815
"('C11orf30', 'RNF20')",0.25378417501
"('C11orf30', 'RNGTT')",0.580815825621
"('C11orf30', 'ROMO1')",0.535636894101
"('C11orf30', 'RPA3')",0.348223185792
"('C11orf30', 'RPF2')",0.644083179702
"('C11orf30', 'RPL10')",1.5614331992
"('C11orf30', 'RPL11')",0.463581105914
"('C11orf30', 'RPL13')",0.34289044091
"('C11orf30', 'RPL23')",2.18656409045
"('C11orf30', 'RPL24')",0.523291156606
"('C11orf30', 'RPL27')",0.59997460529
"('C11orf30', 'RPL28')",-0.101234559909
"('C11orf30', 'RPL3')",1.14758056531
"('C11orf30', 'RPL30')",1.55071253755
"('C11orf30', 'RPL32')",0.914587939215
"('C11orf30', 'RPL35')",-0.241250158329
"('C11orf30', 'RPL36A')",-2.11359550751
"('C11orf30', 'RPL5')",1.17141893546
"('C11orf30', 'RPL8')",1.05487800636
"('C11orf30', 'RPLP1')",1.56061460889
"('C11orf30', 'RPLP2')",0.0477158936127
"('C11orf30', 'RPP30')",-0.262681282342
"('C11orf30', 'RPP38')",0.144392882497
"('C11orf30', 'RPS18')",0.196311736571
"('C11orf30', 'RPS27A')",1.98511094859
"('C11orf30', 'RPS28')",1.45877644373
"('C11orf30', 'RPSA')",0.55406880601
"('C11orf30', 'RPTOR')",-0.0189672200484
"('C11orf30', 'RRM1')",1.70161865199
"('C11orf30', 'RTF1')",1.03469458955
"('C11orf30', 'SAP18')",0.462424170434
"('C11orf30', 'SCO1')",-0.0132033891439
"('C11orf30', 'SCYL1')",0.414824963058
"('C11orf30', 'SDHC')",-0.744886028027
"('C11orf30', 'SEC22B')",-0.785730615652
"('C11orf30', 'SEH1L')",0.808004013159
"('C11orf30', 'SF3B1')",0.860526441749
"('C11orf30', 'SFXN1')",-0.759818465138
"('C11orf30', 'SGOL1')",-0.042554261118
"('C11orf30', 'SKA3')",0.188762776096
"('C11orf30', 'SKIV2L')",1.46860215465
"('C11orf30', 'SKIV2L2')",0.565584618925
"('C11orf30', 'SLC35A1')",-0.24126449629
"('C11orf30', 'SLC39A9')",0.0171888608299
"('C11orf30', 'SLC7A1')",-1.34676210844
"('C11orf30', 'SLC7A6OS')",1.11284913431
"('C11orf30', 'SMC5')",0.647741139863
"('C11orf30', 'SMNDC1')",-0.0929402836108
"('C11orf30', 'SNAPC1')",1.04029977175
"('C11orf30', 'SNIP1')",0.671839310801
"('C11orf30', 'SNRNP70')",1.43788320506
"('C11orf30', 'SNRPB')",2.27357624458
"('C11orf30', 'SNRPC')",0.471302236666
"('C11orf30', 'SNRPD3')",0.738274729912
"('C11orf30', 'SNRPG')",0.267590258943
"('C11orf30', 'SPAG7')",0.398390073256
"('C11orf30', 'SPATA5')",0.547520270342
"('C11orf30', 'SRFBP1')",0.996581761572
"('C11orf30', 'SRP19')",1.77130426964
"('C11orf30', 'SRSF7')",0.744132854702
"('C11orf30', 'SSB')",-1.38626687658
"('C11orf30', 'SSBP1')",-0.344414203016
"('C11orf30', 'STXBP4')",0.729642020472
"('C11orf30', 'SYVN1')",0.0813720887909
"('C11orf30', 'TAF1')",1.55916670291
"('C11orf30', 'TAF1A')",0.977370817498
"('C11orf30', 'TAF2')",-0.310715364575
"('C11orf30', 'TAZ')",1.40568548615
"('C11orf30', 'TBC1D31')",-1.13736432765
"('C11orf30', 'TBCB')",1.05867295489
"('C11orf30', 'TCF25')",0.536309820083
"('C11orf30', 'TCOF1')",0.0064806501696
"('C11orf30', 'TFB1M')",-0.0862453395482
"('C11orf30', 'TGIF2')",1.06247613054
"('C11orf30', 'TIMELESS')",-0.884500087938
"('C11orf30', 'TIMM22')",0.352615449392
"('C11orf30', 'TIMM23B')",0.889460445202
"('C11orf30', 'TIMM9')",0.824355207692
"('C11orf30', 'TIPIN')",-0.601584660506
"('C11orf30', 'TMEM261')",-0.718925758021
"('C11orf30', 'TOMM22')",1.6896846938
"('C11orf30', 'TRA2B')",-0.188446713965
"('C11orf30', 'TRMT5')",0.416480541957
"('C11orf30', 'TRNAU1AP')",-0.281844568011
"('C11orf30', 'TRPM7')",-0.182901036334
"('C11orf30', 'TRRAP')",0.226429973698
"('C11orf30', 'TSEN2')",1.0023557502
"('C11orf30', 'TTC4')",-1.07742800956
"('C11orf30', 'TTI2')",0.58667985361
"('C11orf30', 'TUBB')",1.07785142724
"('C11orf30', 'TUBGCP3')",1.22454041446
"('C11orf30', 'TUBGCP4')",2.33352902199
"('C11orf30', 'TUBGCP5')",1.3662361855
"('C11orf30', 'UBA2')",0.773560149373
"('C11orf30', 'UBA3')",1.11344487464
"('C11orf30', 'UMPS')",0.794183115678
"('C11orf30', 'UQCRB')",0.853775583838
"('C11orf30', 'USE1')",0.0534418863317
"('C11orf30', 'USMG5')",-0.229959852546
"('C11orf30', 'VPS29')",-1.08569846414
"('C11orf30', 'VPS4A')",0.359486854018
"('C11orf30', 'VPS72')",-1.2920308209
"('C11orf30', 'WARS2')",1.41276896443
"('C11orf30', 'WDR36')",1.34381921732
"('C11orf30', 'WDR61')",1.45814078759
"('C11orf30', 'WDR7')",-0.140951024841
"('C11orf30', 'WDR70')",1.01080392102
"('C11orf30', 'WDR77')",1.1077300634
"('C11orf30', 'XPO1')",0.419945533034
"('C11orf30', 'XRN2')",2.276585847
"('C11orf30', 'YTHDC1')",2.01113704164
"('C11orf30', 'ZCCHC9')",0.829852890694
"('C11orf30', 'ZMAT2')",0.0802727163607
"('C11orf30', 'ZMAT5')",-0.195898843582
"('C11orf30', 'ZNF511')",1.22537715403
"('C11orf30', 'ZNF574')",-1.25368198697
"('C11orf30', 'ZNF598')",1.19585448942
"('C11orf30', 'ZNF830')",2.37381495994
"('C11orf30', 'ZNHIT6')",0.715795534906
"('C11orf30', 'ZNRD1')",1.07393087237
"('C11orf30', 'ZWINT')",0.482073816448
"('C11orf30', 'negative')",0.139487151696
"('C14orf178', 'C14orf2')",-2.33614559447
"('C14orf178', 'C6orf203')",0.511646083746
"('C14orf178', 'C9orf114')",1.38917925254
"('C14orf178', 'CACTIN')",2.95000892351
"('C14orf178', 'CAMLG')",-0.0846709534047
"('C14orf178', 'CAPZB')",1.90556315818
"('C14orf178', 'CARS')",2.99211566454
"('C14orf178', 'CARS2')",-0.651579851664
"('C14orf178', 'CCDC84')",-1.22195467831
"('C14orf178', 'CCNK')",3.33613084044
"('C14orf178', 'CCT8')",2.10533161689
"('C14orf178', 'CDC16')",2.68319625786
"('C14orf178', 'CDC23')",1.89945265202
"('C14orf178', 'CDC26')",1.40906451192
"('C14orf178', 'CDC27')",0.621263035943
"('C14orf178', 'CDC40')",1.12546216149
"('C14orf178', 'CDC73')",2.17306838288
"('C14orf178', 'CDCA8')",-0.877587658619
"('C14orf178', 'CDK1')",0.457030342521
"('C14orf178', 'CDK12')",4.48303712999
"('C14orf178', 'CENPK')",-0.282445012847
"('C14orf178', 'CENPM')",1.15614030864
"('C14orf178', 'CENPP')",-1.74752780477
"('C14orf178', 'CENPW')",-0.108471216396
"('C14orf178', 'CEP152')",-2.73568135097
"('C14orf178', 'CEP192')",-0.0313003437965
"('C14orf178', 'CEP63')",0.272931292007
"('C14orf178', 'CHMP2A')",-0.969536149631
"('C14orf178', 'CIRH1A')",0.682143875804
"('C14orf178', 'CIT')",-1.86938224918
"('C14orf178', 'CKAP5')",1.0985186398
"('C14orf178', 'CLSPN')",0.68830875961
"('C14orf178', 'CMAS')",-1.72583803582
"('C14orf178', 'CNOT1')",0.706538833829
"('C14orf178', 'COA3')",2.78271737534
"('C14orf178', 'COG3')",1.05211513879
"('C14orf178', 'COPE')",2.38291555377
"('C14orf178', 'COPS2')",1.22601047078
"('C14orf178', 'COPS4')",2.25438891432
"('C14orf178', 'COPS5')",1.80589635499
"('C14orf178', 'COQ2')",-0.657151237946
"('C14orf178', 'COX16')",-0.114883384066
"('C14orf178', 'COX5A')",-0.712379824952
"('C14orf178', 'COX6C')",-1.27131699067
"('C14orf178', 'COX7C')",0.678227363171
"('C14orf178', 'CSTF3')",0.601846308183
"('C14orf178', 'CTNNBL1')",2.42394701142
"('C14orf178', 'CYB5B')",-1.91669363505
"('C14orf178', 'DAP3')",-1.59257647308
"('C14orf178', 'DARS')",-0.28191857121
"('C14orf178', 'DCAF7')",2.21641634092
"('C14orf178', 'DCTN2')",2.44614658034
"('C14orf178', 'DCTN4')",0.314627937017
"('C14orf178', 'DDX18')",1.48495366807
"('C14orf178', 'DDX46')",1.18087963612
"('C14orf178', 'DHODH')",-1.12757704421
"('C14orf178', 'DHX37')",1.28438065292
"('C14orf178', 'DICER1')",0.829334820305
"('C14orf178', 'DLST')",1.91055901049
"('C14orf178', 'DNA2')",1.03526899219
"('C14orf178', 'DNTTIP2')",1.31192123116
"('C14orf178', 'DONSON')",1.46118582662
"('C14orf178', 'DYNC1H1')",2.11795304339
"('C14orf178', 'EBNA1BP2')",1.56199516007
"('C14orf178', 'EEF1G')",-1.11536478347
"('C14orf178', 'EFR3A')",0.850344324545
"('C14orf178', 'EIF2B5')",-0.538692659987
"('C14orf178', 'EIF3C')",0.0655412857388
"('C14orf178', 'EIF3D')",0.097176606648
"('C14orf178', 'EIF3H')",-0.681125248439
"('C14orf178', 'EIF3M')",-0.0313348411494
"('C14orf178', 'EIF4A1')",1.03178148889
"('C14orf178', 'EIF4G1')",1.08287604601
"('C14orf178', 'EIF5B')",1.58186553435
"('C14orf178', 'EIF6')",0.466070644591
"('C14orf178', 'ELP4')",-0.373455090467
"('C14orf178', 'EMC1')",1.38696938313
"('C14orf178', 'EMC2')",1.93419663197
"('C14orf178', 'EMC4')",-1.2658056181
"('C14orf178', 'EMC6')",-1.01379026161
"('C14orf178', 'EMC7')",0.801482434805
"('C14orf178', 'EMG1')",0.25201179445
"('C14orf178', 'ERH')",0.541686277266
"('C14orf178', 'EXOSC2')",1.08547737468
"('C14orf178', 'EXOSC4')",1.11292115306
"('C14orf178', 'EXOSC6')",1.0616844691
"('C14orf178', 'EXOSC9')",-0.632191920804
"('C14orf178', 'FAM208A')",-0.0703867647728
"('C14orf178', 'FAM50A')",0.0421431279506
"('C14orf178', 'FAM98B')",-0.326784302408
"('C14orf178', 'FARSA')",-1.39900447799
"('C14orf178', 'FARSB')",1.39367572162
"('C14orf178', 'FBXO28')",-0.70979403389
"('C14orf178', 'FDPS')",-0.290878005175
"('C14orf178', 'FH')",-1.00131287072
"('C14orf178', 'FIP1L1')",0.671224936039
"('C14orf178', 'GEMIN2')",1.17441036009
"('C14orf178', 'GEMIN4')",0.573259160531
"('C14orf178', 'GFER')",1.93093693447
"('C14orf178', 'GFI1B')",0.915548843077
"('C14orf178', 'GINS4')",-1.34080150679
"('C14orf178', 'GNL2')",0.337541482327
"('C14orf178', 'GNL3L')",-0.466834396856
"('C14orf178', 'GNPAT')",-0.188082545772
"('C14orf178', 'GOLT1B')",0.881192170869
"('C14orf178', 'GPN3')",1.87164519437
"('C14orf178', 'GTF2E1')",3.15470225007
"('C14orf178', 'GTF2H1')",1.1417537965
"('C14orf178', 'GTF2H4')",-0.612215265152
"('C14orf178', 'GTF3C3')",0.190973057242
"('C14orf178', 'GTPBP4')",1.4407588069
"('C14orf178', 'HBS1L')",1.19798197795
"('C14orf178', 'HCCS')",1.59983949508
"('C14orf178', 'HSCB')",2.7294509502
"('C14orf178', 'HUS1')",-1.36055175938
"('C14orf178', 'HYPK')",-1.89342217264
"('C14orf178', 'IARS')",2.23952573023
"('C14orf178', 'ICT1')",-0.744022833554
"('C14orf178', 'IMPDH2')",0.769313236886
"('C14orf178', 'INTS3')",0.755377435764
"('C14orf178', 'INTS5')",-3.53415082273
"('C14orf178', 'KARS')",0.49744762326
"('C14orf178', 'KCTD10')",-1.93825805425
"('C14orf178', 'KDM1A')",3.15732825034
"('C14orf178', 'KIAA1731')",-1.94255626996
"('C14orf178', 'KIF11')",2.56422486559
"('C14orf178', 'KIF14')",0.0359705374198
"('C14orf178', 'LARS')",-0.974727652825
"('C14orf178', 'LARS2')",0.117676993644
"('C14orf178', 'LEO1')",-0.779390551903
"('C14orf178', 'LIAS')",0.626279572693
"('C14orf178', 'LONP1')",0.580890318161
"('C14orf178', 'LUC7L3')",0.111513785648
"('C14orf178', 'Ltn1')",-0.0984729946907
"('C14orf178', 'MAPKAP1')",-3.07794442113
"('C14orf178', 'MARS')",0.494917854183
"('C14orf178', 'MARS2')",-0.479546699354
"('C14orf178', 'MASTL')",0.878899599737
"('C14orf178', 'MAT2A')",0.841983960331
"('C14orf178', 'MAX')",0.783231653018
"('C14orf178', 'MBTPS2')",-2.73120394585
"('C14orf178', 'MCM3')",2.59414215723
"('C14orf178', 'MCM3AP')",1.11465292371
"('C14orf178', 'MCM4')",1.33356153663
"('C14orf178', 'MED1')",-0.675593574782
"('C14orf178', 'MED14')",0.37381116024
"('C14orf178', 'MED17')",1.89920462102
"('C14orf178', 'MED22')",-0.550534968837
"('C14orf178', 'MED23')",-1.8442323129
"('C14orf178', 'MED24')",0.652584332901
"('C14orf178', 'MED28')",1.14321817765
"('C14orf178', 'MED9')",0.645245041448
"('C14orf178', 'METAP2')",-1.41543004813
"('C14orf178', 'METTL17')",-1.98872937746
"('C14orf178', 'MFAP1')",-2.70963572386
"('C14orf178', 'MINOS1')",0.837431349117
"('C14orf178', 'MINOS1-NBL1')",0.597432764767
"('C14orf178', 'MPHOSPH6')",-0.957910054667
"('C14orf178', 'MRP63')",-1.6625236961
"('C14orf178', 'MRPL10')",0.490446895024
"('C14orf178', 'MRPL13')",0.691086184838
"('C14orf178', 'MRPL15')",0.65738317406
"('C14orf178', 'MRPL16')",0.10126662709
"('C14orf178', 'MRPL18')",0.103918254721
"('C14orf178', 'MRPL19')",0.127647440252
"('C14orf178', 'MRPL22')",0.61763382479
"('C14orf178', 'MRPL24')",-0.974209375943
"('C14orf178', 'MRPL27')",1.38455747678
"('C14orf178', 'MRPL3')",0.699036077481
"('C14orf178', 'MRPL32')",-0.0353180855931
"('C14orf178', 'MRPL33')",-0.0418029805604
"('C14orf178', 'MRPL36')",-0.738219686022
"('C14orf178', 'MRPL37')",-0.399792658888
"('C14orf178', 'MRPL39')",-0.205495943984
"('C14orf178', 'MRPL42')",0.40405959578
"('C14orf178', 'MRPL43')",0.451729134073
"('C14orf178', 'MRPL46')",0.396839189686
"('C14orf178', 'MRPL50')",2.58282870013
"('C14orf178', 'MRPS10')",-0.30754028331
"('C14orf178', 'MRPS11')",-1.83168781983
"('C14orf178', 'MRPS14')",1.22871061143
"('C14orf178', 'MRPS16')",0.230943637728
"('C14orf178', 'MRPS18A')",1.51568008059
"('C14orf178', 'MRPS18B')",0.740594915206
"('C14orf178', 'MRPS21')",0.516664975128
"('C14orf178', 'MRPS23')",0.314376979077
"('C14orf178', 'MRPS25')",1.00627197893
"('C14orf178', 'MRPS27')",0.636680940946
"('C14orf178', 'MRPS28')",0.12684059163
"('C14orf178', 'MRPS30')",1.15604521316
"('C14orf178', 'MRPS35')",-0.554092280078
"('C14orf178', 'MRPS5')",-0.0453029678219
"('C14orf178', 'MRPS9')",0.270152882654
"('C14orf178', 'MTBP')",-0.173545603045
"('C14orf178', 'MTERFD1')",-0.597098695929
"('C14orf178', 'MTHFD2')",0.796544524437
"('C14orf178', 'MTOR')",-0.776491198982
"('C14orf178', 'MTPAP')",-0.600343056443
"('C14orf178', 'MZT1')",0.00116484015532
"('C14orf178', 'NAA25')",0.354707061928
"('C14orf178', 'NAA50')",1.66150738497
"('C14orf178', 'NACA')",1.27941440894
"('C14orf178', 'NAMPT')",0.772716447772
"('C14orf178', 'NAT10')",1.67887852147
"('C14orf178', 'NCAPD2')",0.617823793899
"('C14orf178', 'NCBP1')",2.10521215431
"('C14orf178', 'NDUFA2')",3.20507456984
"('C14orf178', 'NDUFA8')",-0.966121045307
"('C14orf178', 'NDUFA9')",-0.603342793693
"('C14orf178', 'NDUFB1')",-0.0622439116069
"('C14orf178', 'NDUFB2')",0.397487223103
"('C14orf178', 'NDUFB4')",0.584969304874
"('C14orf178', 'NEMF')",-0.178680381034
"('C14orf178', 'NFE2L1')",-0.979859215219
"('C14orf178', 'NFYC')",0.570293506495
"('C14orf178', 'NIP7')",0.581341523782
"('C14orf178', 'NOC2L')",1.38188625791
"('C14orf178', 'NOL10')",1.28150432187
"('C14orf178', 'NOL8')",-0.362193333531
"('C14orf178', 'NOL9')",1.22415066302
"('C14orf178', 'NOLC1')",-0.304398369375
"('C14orf178', 'NOP58')",1.28481451104
"('C14orf178', 'NSMCE1')",0.443793889052
"('C14orf178', 'NSMCE4A')",-0.330188754567
"('C14orf178', 'NUBP1')",1.28860630796
"('C14orf178', 'NUDC')",0.302308069834
"('C14orf178', 'NUP43')",0.162820770219
"('C14orf178', 'NUP54')",0.0573191825303
"('C14orf178', 'NUP85')",0.314356169523
"('C14orf178', 'NUTF2')",2.3189089839
"('C14orf178', 'OGFOD1')",0.594454569927
"('C14orf178', 'OPA1')",1.38821148899
"('C14orf178', 'ORAOV1')",0.774706086762
"('C14orf178', 'PAFAH1B1')",0.102428036532
"('C14orf178', 'PAXBP1')",-3.06016951507
"('C14orf178', 'PDCD7')",1.31969432825
"('C14orf178', 'PDRG1')",0.781363740706
"('C14orf178', 'PDSS2')",0.862085357443
"('C14orf178', 'PELO')",-3.22551927727
"('C14orf178', 'PET112')",0.697297460691
"('C14orf178', 'PFAS')",1.88555296999
"('C14orf178', 'PGD')",2.20096361634
"('C14orf178', 'PGK1')",-1.22398943393
"('C14orf178', 'PHF5A')",2.89957696817
"('C14orf178', 'PITRM1')",0.78384591705
"('C14orf178', 'PMF1')",2.22166799115
"('C14orf178', 'PMPCB')",2.6709134068
"('C14orf178', 'PMVK')",-0.256061532157
"('C14orf178', 'PNISR')",2.29128288783
"('C14orf178', 'PNN')",1.34787564522
"('C14orf178', 'POLA1')",0.282677589129
"('C14orf178', 'POLD1')",1.22843051367
"('C14orf178', 'POLD3')",1.83803691876
"('C14orf178', 'POLE')",1.0915523489
"('C14orf178', 'POLE2')",1.60246647813
"('C14orf178', 'POLN')",1.82753520247
"('C14orf178', 'POLR2B')",-0.478130156027
"('C14orf178', 'POLR2K')",0.476927951984
"('C14orf178', 'POLR3A')",1.61166624136
"('C14orf178', 'POLR3B')",3.04343666945
"('C14orf178', 'PPAT')",-0.159899213365
"('C14orf178', 'PPCS')",1.53780267618
"('C14orf178', 'PPIE')",2.09924641997
"('C14orf178', 'PPP2R1A')",-0.000124344587552
"('C14orf178', 'PPP2R2A')",1.38918683206
"('C14orf178', 'PPWD1')",1.22802077879
"('C14orf178', 'PRIM2')",1.14641829814
"('C14orf178', 'PRMT5')",3.0700127738
"('C14orf178', 'PRPF18')",1.53633806449
"('C14orf178', 'PSMB6')",1.75328275827
"('C14orf178', 'PSMB7')",2.36282783313
"('C14orf178', 'PSMC1')",1.08772351761
"('C14orf178', 'PSMC2')",2.82334601363
"('C14orf178', 'PSMC6')",1.63937292602
"('C14orf178', 'PSMD1')",2.01657223237
"('C14orf178', 'PSMD12')",1.87733731608
"('C14orf178', 'PSMD4')",1.26490328921
"('C14orf178', 'PSMD6')",2.45009755529
"('C14orf178', 'PSPH')",0.674914692066
"('C14orf178', 'PTCD1')",1.14764079126
"('C14orf178', 'PTCD3')",0.690608472333
"('C14orf178', 'PTTG1')",-0.046043983813
"('C14orf178', 'PWP1')",-0.726141577229
"('C14orf178', 'QARS')",0.0326472129186
"('C14orf178', 'RAD51')",-0.824454645915
"('C14orf178', 'RAE1')",0.0325251522383
"('C14orf178', 'RBBP8')",-0.63234864418
"('C14orf178', 'RBFA')",0.127971582127
"('C14orf178', 'RBM17')",0.834727037309
"('C14orf178', 'RBM22')",1.79296055892
"('C14orf178', 'RBM25')",-0.412424578352
"('C14orf178', 'REXO2')",-0.605314459459
"('C14orf178', 'RFC4')",1.6421539368
"('C14orf178', 'RFC5')",0.802984390353
"('C14orf178', 'RINT1')",0.935193661063
"('C14orf178', 'RNF20')",0.645577976515
"('C14orf178', 'RNGTT')",1.16706691811
"('C14orf178', 'ROMO1')",-0.200702376505
"('C14orf178', 'RPA3')",2.34789081811
"('C14orf178', 'RPF2')",1.49203958526
"('C14orf178', 'RPL10')",3.11992502782
"('C14orf178', 'RPL11')",0.668700311912
"('C14orf178', 'RPL13')",3.70712881462
"('C14orf178', 'RPL23')",-0.309003529512
"('C14orf178', 'RPL24')",0.935450652655
"('C14orf178', 'RPL27')",1.33953316624
"('C14orf178', 'RPL28')",-0.964263893028
"('C14orf178', 'RPL3')",1.78514216925
"('C14orf178', 'RPL30')",2.39756495278
"('C14orf178', 'RPL32')",0.767584000216
"('C14orf178', 'RPL35')",2.93842258273
"('C14orf178', 'RPL36A')",-1.50978851368
"('C14orf178', 'RPL5')",2.01696064037
"('C14orf178', 'RPL8')",-0.780674619543
"('C14orf178', 'RPLP1')",1.14158959271
"('C14orf178', 'RPLP2')",1.39900547072
"('C14orf178', 'RPP30')",1.7210925636
"('C14orf178', 'RPP38')",0.909310689356
"('C14orf178', 'RPS18')",1.45571684064
"('C14orf178', 'RPS27A')",0.607605689947
"('C14orf178', 'RPS28')",1.17503402107
"('C14orf178', 'RPSA')",0.495879468835
"('C14orf178', 'RPTOR')",0.430545852618
"('C14orf178', 'RRM1')",0.562726857421
"('C14orf178', 'RTF1')",-0.549527335635
"('C14orf178', 'SAP18')",1.04844980253
"('C14orf178', 'SCO1')",0.946181748294
"('C14orf178', 'SCYL1')",0.405167547975
"('C14orf178', 'SDHC')",1.29430601315
"('C14orf178', 'SEC22B')",0.573306927968
"('C14orf178', 'SEH1L')",1.63180803335
"('C14orf178', 'SF3B1')",1.44014225183
"('C14orf178', 'SFXN1')",0.19661526966
"('C14orf178', 'SGOL1')",-1.62795653819
"('C14orf178', 'SKA3')",-1.56088060607
"('C14orf178', 'SKIV2L')",1.4378159719
"('C14orf178', 'SKIV2L2')",0.999224166134
"('C14orf178', 'SLC35A1')",-1.4851928484
"('C14orf178', 'SLC39A9')",1.26316064763
"('C14orf178', 'SLC7A1')",-0.944297504021
"('C14orf178', 'SLC7A6OS')",2.87044651778
"('C14orf178', 'SMC5')",2.00414188699
"('C14orf178', 'SMNDC1')",1.14899030618
"('C14orf178', 'SNAPC1')",1.31665196601
"('C14orf178', 'SNIP1')",2.04021611586
"('C14orf178', 'SNRNP70')",2.21326856209
"('C14orf178', 'SNRPB')",2.10775126568
"('C14orf178', 'SNRPC')",0.748550579423
"('C14orf178', 'SNRPD3')",1.56935272138
"('C14orf178', 'SNRPG')",1.62083684213
"('C14orf178', 'SPAG7')",0.628108444366
"('C14orf178', 'SPATA5')",0.395950540235
"('C14orf178', 'SRFBP1')",-0.555704992715
"('C14orf178', 'SRP19')",3.63927924651
"('C14orf178', 'SRSF7')",0.158004467747
"('C14orf178', 'SSB')",-2.50291009799
"('C14orf178', 'SSBP1')",-0.0134277396822
"('C14orf178', 'STXBP4')",1.71206657332
"('C14orf178', 'SYVN1')",0.580249728795
"('C14orf178', 'TAF1')",1.09719461637
"('C14orf178', 'TAF1A')",0.704019369044
"('C14orf178', 'TAF2')",0.503070891046
"('C14orf178', 'TAZ')",2.06646764671
"('C14orf178', 'TBC1D31')",-0.613796050464
"('C14orf178', 'TBCB')",1.14503635553
"('C14orf178', 'TCF25')",1.21355255688
"('C14orf178', 'TCOF1')",1.27991202719
"('C14orf178', 'TFB1M')",0.808206507284
"('C14orf178', 'TGIF2')",0.733793063271
"('C14orf178', 'TIMELESS')",-2.31185723823
"('C14orf178', 'TIMM22')",1.56700205852
"('C14orf178', 'TIMM23B')",0.443853282042
"('C14orf178', 'TIMM9')",0.15607657383
"('C14orf178', 'TIPIN')",0.0055033346997
"('C14orf178', 'TMEM261')",-1.48276998485
"('C14orf178', 'TOMM22')",1.76760127018
"('C14orf178', 'TRA2B')",0.119382167203
"('C14orf178', 'TRMT5')",-0.94075931455
"('C14orf178', 'TRNAU1AP')",1.06216659538
"('C14orf178', 'TRPM7')",1.03195862777
"('C14orf178', 'TRRAP')",0.33084295869
"('C14orf178', 'TSEN2')",0.860779563354
"('C14orf178', 'TTC4')",1.47538542704
"('C14orf178', 'TTI2')",2.07171589635
"('C14orf178', 'TUBB')",0.702795194968
"('C14orf178', 'TUBGCP3')",0.953206307513
"('C14orf178', 'TUBGCP4')",1.71607696875
"('C14orf178', 'TUBGCP5')",0.136890008086
"('C14orf178', 'UBA2')",-0.154691223645
"('C14orf178', 'UBA3')",1.8575481001
